case,cp,S,K,r,q,sigma,T,american,european,diff,diff_bp
r=0 put,put,100.0,100.0,0.0,0.02,0.15,1.0,6.96184157124396,6.9618416445541556,-7.33101952477e-8,1.8779287197357524e-5
r=0 put,put,100.0,100.0,0.0,0.05,0.15,1.0,8.591658251191184,8.591658312089159,-6.089797466302116e-8,1.6592012637749635e-5
r=0 put,put,100.0,100.0,0.0,0.08,0.15,1.0,10.3896105947657,10.389610636349929,-4.158422939326556e-8,1.2542327909594026e-5
r=0 put,put,100.0,100.0,0.0,0.0,0.3,1.0,11.923538323670257,11.923538474048499,-1.503782414147281e-7,3.812068963629465e-5
r=0 put,put,100.0,100.0,0.0,0.02,0.3,1.0,12.821581244935683,12.82158139269142,-1.4775573831116162e-7,3.791649174912e-5
r=0 put,put,100.0,100.0,0.0,0.05,0.3,1.0,14.231254646269031,14.231254785985819,-1.3971678747282112e-7,3.6822525215479615e-5
r=0 put,put,100.0,100.0,0.0,0.08,0.3,1.0,15.711312420622551,15.711312547892973,-1.2727042175697534e-7,3.479498000483812e-5
r=0 put,put,100.0,100.0,0.0,0.0,0.6,1.0,23.582284155033726,23.582284437790527,-2.8275680108436063e-7,7.413891834560394e-5
r=0 put,put,100.0,100.0,0.0,0.02,0.6,1.0,24.351455604940888,24.35145588433548,-2.7939459101844477e-7,7.403471339371139e-5
r=0 put,put,100.0,100.0,0.0,0.05,0.6,1.0,25.523205393205387,25.523205665609503,-2.7240411526463504e-7,7.34872810294974e-5
r=0 put,put,100.0,100.0,0.0,0.08,0.6,1.0,26.715088929751694,26.71508919296491,-2.632132165558687e-7,7.247246830114693e-5
r=0 put,put,100.0,100.0,0.0,0.0,0.15,2.0,8.44700255489224,8.447002662322816,-1.0743057643480824e-7,1.9148984553099113e-5
r=0 put,put,100.0,100.0,0.0,0.02,0.15,2.0,10.388140907665768,10.388141006619293,-9.89535244855233e-8,1.8317060951709985e-5
r=0 put,put,100.0,100.0,0.0,0.05,0.15,2.0,13.676723182735987,13.676723249350488,-6.661450058231821e-8,1.3949424338385857e-5
r=0 put,put,100.0,100.0,0.0,0.08,0.15,2.0,17.327083671121766,17.327083693869604,-2.274783739153463e-8,5.8375977938053595e-6
r=0 put,put,100.0,100.0,0.0,0.0,0.3,2.0,16.79959693437646,16.79959714273636,-2.083599000002323e-7,3.777119302756499e-5
r=0 put,put,100.0,100.0,0.0,0.02,0.3,2.0,18.50280840614399,18.50280860722713,-2.0108313947275747e-7,3.7354102545816106e-5
r=0 put,put,100.0,100.0,0.0,0.05,0.3,2.0,21.193735075785913,21.193735255280203,-1.794942896538032e-7,3.517026645354416e-5
r=0 put,put,100.0,100.0,0.0,0.08,0.3,2.0,24.024674601979505,24.024674749538427,-1.4755892152606975e-7,3.111277557506168e-5
r=0 put,put,100.0,100.0,0.0,0.0,0.6,2.0,32.86267557811644,32.86267594591274,-3.677963036352594e-7,7.132943762430694e-5
r=0 put,put,100.0,100.0,0.0,0.02,0.6,2.0,34.21261122239749,34.21261158146497,-3.590674779729852e-7,7.112232577507249e-5
r=0 put,put,100.0,100.0,0.0,0.05,0.6,2.0,36.26133036677766,36.26133070787506,-3.410973974382614e-7,7.002780334705504e-5
r=0 put,put,100.0,100.0,0.0,0.08,0.6,2.0,38.33250166565813,38.332501983630024,-3.1797189592452924e-7,6.800087882483724e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.0,0.15,0.0821917808219178,0.000616295133573658,0.0006162938973233931,1.2362502649181095e-9,NaN
r=0 put,put,100.0,86.95652173913044,0.0,0.02,0.15,0.0821917808219178,0.0007103411270260457,0.0007103397648627538,1.362163291884766e-9,NaN
r=0 put,put,100.0,86.95652173913044,0.0,0.05,0.15,0.0821917808219178,0.0008768514729443773,0.0008768499028353471,1.570109030204353e-9,NaN
r=0 put,put,100.0,86.95652173913044,0.0,0.08,0.15,0.0821917808219178,0.0010792406197103932,0.0010792388173815198,1.8023288733855225e-9,NaN
r=0 put,put,100.0,86.95652173913044,0.0,0.0,0.3,0.0821917808219178,0.17557208170368965,0.17557205747436733,2.4229322326263514e-8,8.514756459631366e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.02,0.3,0.0821917808219178,0.18355716293833257,0.18355713881669722,2.4121635355811577e-8,8.225940803249355e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.05,0.3,0.0821917808219178,0.1961151319839613,0.19611510807660437,2.3907356927477252e-8,7.798833744671362e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.08,0.3,0.0821917808219178,0.20939719766108172,0.2093971740324232,2.362865852978402e-8,7.379269678021976e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.0,0.6,0.0821917808219178,1.881929796350214,1.8819298077444948,-1.1394280852172756e-8,1.4916572951932647e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.02,0.6,0.0821917808219178,1.9124363173820986,1.9124363299721487,-1.259005011355896e-8,1.6368703354898453e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.05,0.6,0.0821917808219178,1.9588924334938942,1.9588924478688874,-1.4374993195787056e-8,1.8500175873367064e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.08,0.6,0.0821917808219178,2.006190923941537,2.0061909401057534,-1.6164216187775082e-8,2.059650293183331e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.0,0.15,0.2493150684931507,0.08423904944037904,0.08423902917609549,2.0264283542847927e-8,6.226420920974924e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.02,0.15,0.2493150684931507,0.09953340389671125,0.09953338315417559,2.0742535661311123e-8,5.655365120319442e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.05,0.15,0.2493150684931507,0.12698504984439662,0.12698502879248252,2.1051914100844726e-8,4.837678120687619e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.08,0.15,0.2493150684931507,0.16072761677059483,0.1607275959825163,2.0788078536337906e-8,4.066655193954838e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.0,0.3,0.2493150684931507,1.3176652971557352,1.3176652943284815,2.8272537644369322e-9,2.3587505514179668e-6
r=0 put,put,100.0,86.95652173913044,0.0,0.02,0.3,0.2493150684931507,1.3976367784831596,1.3976367790923376,-6.091780413441938e-10,4.941928186966231e-7
r=0 put,put,100.0,86.95652173913044,0.0,0.05,0.3,0.2493150684931507,1.5245411885180746,1.5245411944010137,-5.882939024814959e-9,4.585654051771009e-6
r=0 put,put,100.0,86.95652173913044,0.0,0.08,0.3,0.2493150684931507,1.6600590005291762,1.6600590117693557,-1.124017945386413e-8,8.439519055595578e-6
r=0 put,put,100.0,86.95652173913044,0.0,0.0,0.6,0.2493150684931507,5.787465080658033,5.7874651727066215,-9.204858830713647e-8,5.5874388293980005e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.02,0.6,0.2493150684931507,5.922555299254035,5.9225553941368325,-9.488279761882268e-8,5.729991046119932e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.05,0.6,0.2493150684931507,6.129079312358138,6.129079411338289,-9.898015029818907e-8,5.934667137687713e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.08,0.6,0.2493150684931507,6.340278089051894,6.340278191912873,-1.0286097840150887e-7,6.12704954623593e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.0,0.15,1.0,1.3226042189574292,1.3226042162544172,2.703012036420205e-9,1.124669482486713e-6
r=0 put,put,100.0,86.95652173913044,0.0,0.02,0.15,1.0,1.6665728054878675,1.6665728169020255,-1.141415806316104e-8,4.2743543010856565e-6
r=0 put,put,100.0,86.95652173913044,0.0,0.05,0.15,1.0,2.303525550372256,2.3035255830807166,-3.2708460828700936e-8,1.0812790356074355e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.08,0.15,1.0,3.1000716203579355,3.1000716713182506,-5.09603150788962e-8,1.5478632810749527e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.0,0.3,1.0,5.80103522084152,5.801035313129116,-9.228759623169935e-8,2.796386246613517e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.02,0.3,1.0,6.355671316132879,6.3556714192538095,-1.031209304613867e-7,3.066339806172564e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.05,0.3,1.0,7.2502479926262104,7.250248109036342,-1.1641013131225009e-7,3.3932261852350376e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.08,0.3,1.0,8.219698572237899,8.21969869789423,-1.2565633156214062e-7,3.626585533924658e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.0,0.6,1.0,16.099116300360915,16.09911653938981,-2.3902889623172996e-7,6.905812793046386e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.02,0.6,1.0,16.69874384206871,16.69874408509789,-2.4302918077978575e-7,7.0410095805562e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.05,0.6,1.0,17.61854056717746,17.61854081428502,-2.4710755752721525e-7,7.204195611535289e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.08,0.6,1.0,18.56182858032109,18.561828829244984,-2.4892389305364304e-7,7.321073133760563e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.0,0.15,2.0,3.0191977347513363,3.0191977726095587,-3.785822233481895e-8,8.990529952766815e-6
r=0 put,put,100.0,86.95652173913044,0.0,0.02,0.15,2.0,4.004733299925694,4.004733364080085,-6.415439113283128e-8,1.3973477725570885e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.05,0.15,2.0,5.8613336229952875,5.861333712609017,-8.961372977012161e-8,1.8326739423957326e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.08,0.15,2.0,8.175653655975088,8.175653747014884,-9.103979614621949e-8,1.8937298251797505e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.0,0.3,2.0,10.012419291570357,10.01241945085972,-1.592893639212889e-7,3.2692402587647326e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.02,0.3,2.0,11.229753266820719,11.229753439380968,-1.7256024875678122e-7,3.5182645861275705e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.05,0.3,2.0,13.205437415527108,13.205437597543344,-1.8201623674940492e-7,3.7361785997687126e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.08,0.3,2.0,15.349284710196184,15.349284888854342,-1.786581584894975e-7,3.7666563510131205e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.0,0.6,2.0,24.588337088708727,24.58833741501659,-3.2630786250820165e-7,6.879059134353752e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.02,0.6,2.0,25.709224224504094,25.70922455231856,-3.2781446535068426e-7,7.003674516721521e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.05,0.6,2.0,27.422324506746936,27.422324831706877,-3.2495994162218267e-7,7.112654854326642e-5
r=0 put,put,100.0,86.95652173913044,0.0,0.08,0.6,2.0,29.168628208210766,29.168628524489968,-3.1627920193955106e-7,7.127678119105203e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.0,0.15,0.0821917808219178,1.1498348700033364e-15,1.1497653929055007e-15,6.947709783566803e-20,NaN
r=0 put,put,100.0,71.42857142857143,0.0,0.02,0.15,0.0821917808219178,1.5628509491312904e-15,1.5627583200994253e-15,9.262903186501811e-20,NaN
r=0 put,put,100.0,71.42857142857143,0.0,0.05,0.15,0.0821917808219178,2.469933442109285e-15,2.469791250163022e-15,1.4219194626306935e-19,NaN
r=0 put,put,100.0,71.42857142857143,0.0,0.08,0.15,0.0821917808219178,3.89105072159241e-15,3.890833188625873e-15,2.175329665369563e-19,NaN
r=0 put,put,100.0,71.42857142857143,0.0,0.0,0.3,0.0821917808219178,7.633651303656483e-5,7.633620213341914e-5,3.109031456897471e-10,NaN
r=0 put,put,100.0,71.42857142857143,0.0,0.02,0.3,0.0821917808219178,8.287571993355312e-5,8.287538867763483e-5,3.312559182847268e-10,NaN
r=0 put,put,100.0,71.42857142857143,0.0,0.05,0.3,0.0821917808219178,9.369102915349217e-5,9.369066512839638e-5,3.6402509579294175e-10,NaN
r=0 put,put,100.0,71.42857142857143,0.0,0.08,0.3,0.0821917808219178,0.00010583829179478514,0.00010583789214178158,3.9965300356213304e-10,NaN
r=0 put,put,100.0,71.42857142857143,0.0,0.0,0.6,0.0821917808219178,0.1383467901644774,0.1383467501504403,4.001403711151319e-8,0.00028145374161632323
r=0 put,put,100.0,71.42857142857143,0.0,0.02,0.6,0.0821917808219178,0.1417648835879463,0.14176484335965212,4.0228294195809866e-8,0.0002779616201627602
r=0 put,put,100.0,71.42857142857143,0.0,0.05,0.6,0.0821917808219178,0.14703047395498908,0.14703043341700583,4.0537983247990184e-8,0.000272758041054267
r=0 put,put,100.0,71.42857142857143,0.0,0.08,0.6,0.0821917808219178,0.15246611270267502,0.1524660718703621,4.0832312919736324e-8,0.0002675905981150438
r=0 put,put,100.0,71.42857142857143,0.0,0.0,0.15,0.2493150684931507,4.556606180991009e-6,4.556574587718729e-6,3.1593272280159527e-11,NaN
r=0 put,put,100.0,71.42857142857143,0.0,0.02,0.15,0.2493150684931507,6.280178388894521e-6,6.2801372820167015e-6,4.110687781987599e-11,NaN
r=0 put,put,100.0,71.42857142857143,0.0,0.05,0.15,0.2493150684931507,1.0083684411694326e-5,1.0083623966358432e-5,6.044533589407981e-11,NaN
r=0 put,put,100.0,71.42857142857143,0.0,0.08,0.15,0.2493150684931507,1.604196827047162e-5,1.6041880377897595e-5,8.789257402398373e-11,NaN
r=0 put,put,100.0,71.42857142857143,0.0,0.0,0.3,0.2493150684931507,0.054073290812911706,0.054073264172828095,2.6640083611306764e-8,0.00019776886068687726
r=0 put,put,100.0,71.42857142857143,0.0,0.02,0.3,0.2493150684931507,0.05934583006298878,0.05934580244710164,2.761588714650376e-8,0.00019082347741411704
r=0 put,put,100.0,71.42857142857143,0.0,0.05,0.3,0.2493150684931507,0.06811576377792974,0.0681157347340442,2.904388554658688e-8,0.00018059492517116246
r=0 put,put,100.0,71.42857142857143,0.0,0.08,0.3,0.2493150684931507,0.07801964579025779,0.07801961537611524,3.04141425516713e-8,0.00017060320405778412
r=0 put,put,100.0,71.42857142857143,0.0,0.0,0.6,0.2493150684931507,1.647274909769023,1.6472748727042106,3.706481233045622e-8,4.1833100510650534e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.02,0.6,0.2493150684931507,1.6985115670668938,1.6985115325300821,3.453681163279043e-8,3.83588149096487e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.05,0.6,0.2493150684931507,1.7776931708982908,1.777693140253703,3.064458775625667e-8,3.3242932998864424e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.08,0.6,0.2493150684931507,1.8597193351082753,1.8597193084625516,2.6645723627538587e-8,2.8249214208783554e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.0,0.15,1.0,0.05462992612507449,0.054629899351263944,2.6773810543612164e-8,9.856175167700495e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.02,0.15,1.0,0.07883361972032983,0.07883358917114647,3.05491833635374e-8,8.497860267553445e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.05,0.15,1.0,0.132942818924439,0.13294278389943104,3.5025007949496256e-8,6.616561217848656e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.08,0.15,1.0,0.21701712389478012,0.21701708703132683,3.68634532899037e-8,4.922276440434807e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.0,0.3,1.0,1.6545784339559375,1.6545783970648635,3.689107397342184e-8,2.0754714759993378e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.02,0.3,1.0,1.8681066194343583,1.8681065930127456,2.6421612675520123e-8,1.3963360131045389e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.05,0.3,1.0,2.2276482606891372,2.227648251296996,9.392141286923561e-9,4.5568745781928536e-6
r=0 put,put,100.0,71.42857142857143,0.0,0.08,0.3,1.0,2.637472691932642,2.6374727006348113,-8.702169207452926e-9,3.915117203163958e-6
r=0 put,put,100.0,71.42857142857143,0.0,0.0,0.6,1.0,8.89854478597534,8.898544909093683,-1.2311834396427912e-7,4.470014123754729e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.02,0.6,1.0,9.293178213371714,9.293178346926002,-1.335542876290674e-7,4.809611093220362e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.05,0.6,1.0,9.904815507951085,9.904815656053803,-1.4810271764531535e-7,5.279817684918438e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.08,0.6,1.0,10.539819958378942,10.53982011959097,-1.612120286154095e-7,5.7035184519673546e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.0,0.15,2.0,0.42871878168957733,0.42871872814564593,5.3543931399779865e-8,3.972862434545261e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.02,0.15,2.0,0.6452496867025588,0.6452496402140149,4.6488543903322466e-8,2.6561604663611348e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.05,0.15,2.0,1.132340206986117,1.132340182920748,2.406536903087897e-8,9.931766392345726e-6
r=0 put,put,100.0,71.42857142857143,0.0,0.08,0.15,2.0,1.8737028820039356,1.8737028911497955,-9.145859847237148e-9,2.9534367579371414e-6
r=0 put,put,100.0,71.42857142857143,0.0,0.0,0.3,2.0,4.305816306977711,4.305816335341138,-2.8363427162503285e-8,8.33195927303477e-6
r=0 put,put,100.0,71.42857142857143,0.0,0.02,0.3,2.0,4.968574340351292,4.96857439374859,-5.3397297250512565e-8,1.4915949307384841e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.05,0.3,2.0,6.08981063076643,6.089810718970121,-8.820369057360722e-8,2.3231187364236412e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.08,0.3,2.0,7.366588140359517,7.366588257483404,-1.1712388658935424e-7,2.9673518318791006e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.0,0.6,2.0,15.916311916590072,15.916312144640166,-2.2805009436410728e-7,5.661091533977771e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.02,0.6,2.0,16.750063679883617,16.75006392060848,-2.407248622660063e-7,5.990196685571388e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.05,0.6,2.0,18.037542155596384,18.037542411034526,-2.554381417496643e-7,6.406056495088916e-5
r=0 put,put,100.0,71.42857142857143,0.0,0.08,0.6,2.0,19.366095858349915,19.366096123226747,-2.648768315793859e-7,6.728299978732507e-5
