model,t,boundary
cash jump,0.2418449540813709,NaN
cash jump,0.2421562088485284,NaN
cash jump,0.24246746361568589,NaN
cash jump,0.24277871838284337,NaN
cash jump,0.2430899731500009,NaN
cash jump,0.24340122791715837,NaN
cash jump,0.24371248268431586,NaN
cash jump,0.24402373745147335,NaN
cash jump,0.24433499221863084,NaN
cash jump,0.24464624698578832,NaN
cash jump,0.2449575017529458,NaN
cash jump,0.24526875652010333,NaN
cash jump,0.2455800112872608,NaN
cash jump,0.2458912660544183,NaN
cash jump,0.2462025208215758,NaN
cash jump,0.24651377558873327,NaN
cash jump,0.24682503035589076,NaN
cash jump,0.24713628512304828,NaN
cash jump,0.24744753989020576,NaN
cash jump,0.24775879465736325,NaN
cash jump,0.24807004942452074,NaN
cash jump,0.24838130419167823,NaN
cash jump,0.2486925589588357,NaN
cash jump,0.2490038137259932,NaN
proportional jump,0.0,NaN
proportional jump,0.0003112547671574915,NaN
proportional jump,0.000622509534314983,NaN
proportional jump,0.0009337643014724745,NaN
proportional jump,0.001245019068629966,NaN
proportional jump,0.0015562738357874576,NaN
proportional jump,0.001867528602944949,NaN
proportional jump,0.0021787833701024406,NaN
proportional jump,0.002490038137259932,NaN
proportional jump,0.0028012929044174237,NaN
proportional jump,0.0031125476715749153,NaN
proportional jump,0.003423802438732407,NaN
proportional jump,0.003735057205889898,NaN
proportional jump,0.0040463119730473895,NaN
proportional jump,0.004357566740204881,NaN
proportional jump,0.004668821507362373,NaN
proportional jump,0.004980076274519864,NaN
proportional jump,0.005291331041677356,NaN
proportional jump,0.005602585808834847,NaN
proportional jump,0.005913840575992339,NaN
proportional jump,0.0062250953431498305,NaN
proportional jump,0.006536350110307322,NaN
proportional jump,0.006847604877464814,NaN
proportional jump,0.007158859644622305,NaN
proportional jump,0.007470114411779796,NaN
proportional jump,0.0077813691789372875,NaN
proportional jump,0.008092623946094779,NaN
proportional jump,0.008403878713252272,NaN
proportional jump,0.008715133480409762,NaN
proportional jump,0.009026388247567255,NaN
proportional jump,0.009337643014724745,NaN
proportional jump,0.009648897781882238,NaN
proportional jump,0.009960152549039729,NaN
proportional jump,0.01027140731619722,NaN
proportional jump,0.010582662083354712,NaN
proportional jump,0.010893916850512202,NaN
proportional jump,0.011205171617669695,NaN
proportional jump,0.011516426384827185,NaN
proportional jump,0.011827681151984678,NaN
proportional jump,0.012138935919142169,NaN
proportional jump,0.012450190686299661,NaN
proportional jump,0.012761445453457152,NaN
proportional jump,0.013072700220614644,NaN
proportional jump,0.013383954987772135,NaN
proportional jump,0.013695209754929627,NaN
proportional jump,0.014006464522087118,NaN
proportional jump,0.01431771928924461,NaN
proportional jump,0.014628974056402101,NaN
proportional jump,0.014940228823559592,NaN
proportional jump,0.015251483590717084,NaN
proportional jump,0.015562738357874575,NaN
proportional jump,0.015873993125032067,NaN
proportional jump,0.016185247892189558,NaN
proportional jump,0.01649650265934705,NaN
proportional jump,0.016807757426504543,NaN
proportional jump,0.017119012193662034,NaN
proportional jump,0.017430266960819524,NaN
proportional jump,0.017741521727977015,NaN
proportional jump,0.01805277649513451,NaN
proportional jump,0.018364031262292,NaN
proportional jump,0.01867528602944949,NaN
proportional jump,0.01898654079660698,NaN
proportional jump,0.019297795563764476,NaN
proportional jump,0.019609050330921966,NaN
proportional jump,0.019920305098079457,NaN
proportional jump,0.020231559865236948,NaN
proportional jump,0.02054281463239444,NaN
proportional jump,0.020854069399551933,NaN
proportional jump,0.021165324166709423,NaN
proportional jump,0.021476578933866914,NaN
proportional jump,0.021787833701024405,NaN
proportional jump,0.0220990884681819,NaN
proportional jump,0.02241034323533939,NaN
proportional jump,0.02272159800249688,NaN
proportional jump,0.02303285276965437,NaN
proportional jump,0.023344107536811865,NaN
proportional jump,0.023655362303969356,NaN
proportional jump,0.023966617071126847,NaN
proportional jump,0.024277871838284337,NaN
proportional jump,0.02458912660544183,NaN
proportional jump,0.024900381372599322,NaN
proportional jump,0.025211636139756813,NaN
proportional jump,0.025522890906914304,NaN
proportional jump,0.025834145674071794,NaN
proportional jump,0.02614540044122929,NaN
proportional jump,0.02645665520838678,NaN
proportional jump,0.02676790997554427,NaN
proportional jump,0.02707916474270176,NaN
proportional jump,0.027390419509859255,NaN
proportional jump,0.027701674277016745,NaN
proportional jump,0.028012929044174236,NaN
proportional jump,0.028324183811331727,NaN
proportional jump,0.02863543857848922,NaN
proportional jump,0.02894669334564671,NaN
proportional jump,0.029257948112804202,NaN
proportional jump,0.029569202879961693,NaN
proportional jump,0.029880457647119184,NaN
proportional jump,0.030191712414276678,NaN
proportional jump,0.03050296718143417,NaN
proportional jump,0.03081422194859166,NaN
proportional jump,0.03112547671574915,NaN
proportional jump,0.03143673148290664,NaN
proportional jump,0.031747986250064135,NaN
proportional jump,0.03205924101722163,NaN
proportional jump,0.032370495784379116,NaN
proportional jump,0.03268175055153661,NaN
proportional jump,0.0329930053186941,NaN
proportional jump,0.03330426008585159,NaN
proportional jump,0.033615514853009086,NaN
proportional jump,0.03392676962016657,NaN
proportional jump,0.03423802438732407,NaN
proportional jump,0.03454927915448156,NaN
proportional jump,0.03486053392163905,NaN
proportional jump,0.03517178868879654,NaN
proportional jump,0.03548304345595403,NaN
proportional jump,0.035794298223111524,NaN
proportional jump,0.03610555299026902,NaN
proportional jump,0.036416807757426506,NaN
proportional jump,0.036728062524584,NaN
proportional jump,0.03703931729174149,NaN
proportional jump,0.03735057205889898,NaN
proportional jump,0.037661826826056476,NaN
proportional jump,0.03797308159321396,NaN
proportional jump,0.03828433636037146,NaN
proportional jump,0.03859559112752895,NaN
proportional jump,0.03890684589468644,NaN
proportional jump,0.03921810066184393,NaN
proportional jump,0.03952935542900142,NaN
proportional jump,0.039840610196158914,NaN
proportional jump,0.04015186496331641,NaN
proportional jump,0.040463119730473895,NaN
proportional jump,0.04077437449763139,NaN
proportional jump,0.04108562926478888,NaN
proportional jump,0.04139688403194637,NaN
proportional jump,0.041708138799103865,NaN
proportional jump,0.04201939356626135,NaN
proportional jump,0.04233064833341885,NaN
proportional jump,0.04264190310057634,NaN
proportional jump,0.04295315786773383,NaN
proportional jump,0.04326441263489132,NaN
proportional jump,0.04357566740204881,NaN
proportional jump,0.043886922169206304,NaN
proportional jump,0.0441981769363638,NaN
proportional jump,0.044509431703521285,NaN
proportional jump,0.04482068647067878,NaN
proportional jump,0.045131941237836266,NaN
proportional jump,0.04544319600499376,NaN
proportional jump,0.045754450772151255,NaN
proportional jump,0.04606570553930874,NaN
proportional jump,0.046376960306466236,NaN
proportional jump,0.04668821507362373,NaN
proportional jump,0.04699946984078122,NaN
proportional jump,0.04731072460793871,NaN
proportional jump,0.0476219793750962,NaN
proportional jump,0.04793323414225369,NaN
proportional jump,0.04824448890941119,NaN
proportional jump,0.048555743676568675,NaN
proportional jump,0.04886699844372617,NaN
proportional jump,0.04917825321088366,NaN
proportional jump,0.04948950797804115,NaN
proportional jump,0.049800762745198644,NaN
proportional jump,0.05011201751235613,NaN
proportional jump,0.050423272279513626,NaN
proportional jump,0.05073452704667112,NaN
proportional jump,0.05104578181382861,NaN
proportional jump,0.0513570365809861,NaN
proportional jump,0.05166829134814359,NaN
proportional jump,0.05197954611530108,NaN
proportional jump,0.05229080088245858,NaN
proportional jump,0.052602055649616064,NaN
proportional jump,0.05291331041677356,NaN
proportional jump,0.05322456518393105,NaN
proportional jump,0.05353581995108854,NaN
proportional jump,0.053847074718246034,NaN
proportional jump,0.05415832948540352,NaN
proportional jump,0.054469584252561015,NaN
proportional jump,0.05478083901971851,NaN
proportional jump,0.055092093786876,NaN
proportional jump,0.05540334855403349,NaN
proportional jump,0.05571460332119098,NaN
proportional jump,0.05602585808834847,NaN
proportional jump,0.056337112855505966,NaN
proportional jump,0.056648367622663454,NaN
proportional jump,0.05695962238982095,NaN
proportional jump,0.05727087715697844,NaN
proportional jump,0.05758213192413593,NaN
proportional jump,0.05789338669129342,NaN
proportional jump,0.05820464145845091,NaN
proportional jump,0.058515896225608405,NaN
proportional jump,0.0588271509927659,NaN
proportional jump,0.059138405759923386,NaN
proportional jump,0.05944966052708088,NaN
proportional jump,0.05976091529423837,NaN
proportional jump,0.06007217006139586,NaN
proportional jump,0.060383424828553356,NaN
proportional jump,0.06069467959571084,NaN
proportional jump,0.06100593436286834,NaN
proportional jump,0.06131718913002583,NaN
proportional jump,0.06162844389718332,NaN
proportional jump,0.06193969866434081,NaN
proportional jump,0.0622509534314983,NaN
proportional jump,0.0625622081986558,NaN
proportional jump,0.06287346296581328,NaN
proportional jump,0.06318471773297078,NaN
proportional jump,0.06349597250012827,NaN
proportional jump,0.06380722726728576,NaN
proportional jump,0.06411848203444326,NaN
proportional jump,0.06442973680160075,NaN
proportional jump,0.06474099156875823,NaN
proportional jump,0.06505224633591572,NaN
proportional jump,0.06536350110307322,NaN
proportional jump,0.06567475587023071,NaN
proportional jump,0.0659860106373882,NaN
proportional jump,0.0662972654045457,NaN
proportional jump,0.06660852017170318,NaN
proportional jump,0.06691977493886067,NaN
proportional jump,0.06723102970601817,NaN
proportional jump,0.06754228447317566,NaN
proportional jump,0.06785353924033315,NaN
proportional jump,0.06816479400749065,NaN
proportional jump,0.06847604877464813,NaN
proportional jump,0.06878730354180562,NaN
proportional jump,0.06909855830896312,NaN
proportional jump,0.06940981307612061,NaN
proportional jump,0.0697210678432781,NaN
proportional jump,0.07003232261043559,NaN
proportional jump,0.07034357737759309,NaN
proportional jump,0.07065483214475057,NaN
proportional jump,0.07096608691190806,NaN
proportional jump,0.07127734167906556,NaN
proportional jump,0.07158859644622305,NaN
proportional jump,0.07189985121338054,NaN
proportional jump,0.07221110598053804,NaN
proportional jump,0.07252236074769552,NaN
proportional jump,0.07283361551485301,NaN
proportional jump,0.07314487028201051,NaN
proportional jump,0.073456125049168,NaN
proportional jump,0.07376737981632549,NaN
proportional jump,0.07407863458348297,NaN
proportional jump,0.07438988935064048,NaN
proportional jump,0.07470114411779796,NaN
proportional jump,0.07501239888495545,NaN
proportional jump,0.07532365365211295,NaN
proportional jump,0.07563490841927044,NaN
proportional jump,0.07594616318642793,NaN
proportional jump,0.07625741795358543,NaN
proportional jump,0.07656867272074291,NaN
proportional jump,0.0768799274879004,NaN
proportional jump,0.0771911822550579,NaN
proportional jump,0.07750243702221539,NaN
proportional jump,0.07781369178937288,NaN
proportional jump,0.07812494655653036,NaN
proportional jump,0.07843620132368787,NaN
proportional jump,0.07874745609084535,NaN
proportional jump,0.07905871085800284,NaN
proportional jump,0.07936996562516034,NaN
proportional jump,0.07968122039231783,NaN
proportional jump,0.07999247515947532,NaN
proportional jump,0.08030372992663282,NaN
proportional jump,0.0806149846937903,NaN
proportional jump,0.08092623946094779,NaN
proportional jump,0.08123749422810529,NaN
proportional jump,0.08154874899526278,NaN
proportional jump,0.08186000376242027,NaN
proportional jump,0.08217125852957775,NaN
proportional jump,0.08248251329673525,NaN
proportional jump,0.08279376806389274,NaN
proportional jump,0.08310502283105023,NaN
proportional jump,0.08341627759820773,NaN
proportional jump,0.08372753236536522,NaN
proportional jump,0.0840387871325227,NaN
proportional jump,0.0843500418996802,NaN
proportional jump,0.0846612966668377,NaN
proportional jump,0.08497255143399518,NaN
proportional jump,0.08528380620115268,NaN
proportional jump,0.08559506096831017,NaN
proportional jump,0.08590631573546766,NaN
proportional jump,0.08621757050262514,NaN
proportional jump,0.08652882526978264,NaN
proportional jump,0.08684008003694013,NaN
proportional jump,0.08715133480409762,NaN
proportional jump,0.08746258957125512,NaN
proportional jump,0.08777384433841261,NaN
proportional jump,0.0880850991055701,NaN
proportional jump,0.0883963538727276,NaN
proportional jump,0.08870760863988508,NaN
proportional jump,0.08901886340704257,NaN
proportional jump,0.08933011817420007,NaN
proportional jump,0.08964137294135756,NaN
proportional jump,0.08995262770851505,NaN
proportional jump,0.09026388247567253,NaN
proportional jump,0.09057513724283003,NaN
proportional jump,0.09088639200998752,NaN
proportional jump,0.09119764677714501,NaN
proportional jump,0.09150890154430251,NaN
proportional jump,0.09182015631146,NaN
proportional jump,0.09213141107861748,NaN
proportional jump,0.09244266584577499,NaN
proportional jump,0.09275392061293247,NaN
proportional jump,0.09306517538008996,NaN
proportional jump,0.09337643014724746,NaN
proportional jump,0.09368768491440495,NaN
proportional jump,0.09399893968156244,NaN
proportional jump,0.09431019444871994,NaN
proportional jump,0.09462144921587742,NaN
proportional jump,0.09493270398303491,NaN
proportional jump,0.0952439587501924,NaN
proportional jump,0.0955552135173499,NaN
proportional jump,0.09586646828450739,NaN
proportional jump,0.09617772305166487,NaN
proportional jump,0.09648897781882237,NaN
proportional jump,0.09680023258597986,NaN
proportional jump,0.09711148735313735,NaN
proportional jump,0.09742274212029485,NaN
proportional jump,0.09773399688745234,NaN
proportional jump,0.09804525165460982,NaN
proportional jump,0.09835650642176733,NaN
proportional jump,0.09866776118892481,NaN
proportional jump,0.0989790159560823,NaN
proportional jump,0.09929027072323979,NaN
proportional jump,0.09960152549039729,NaN
proportional jump,0.09991278025755478,NaN
proportional jump,0.10022403502471226,NaN
proportional jump,0.10053528979186976,NaN
proportional jump,0.10084654455902725,NaN
proportional jump,0.10115779932618474,NaN
proportional jump,0.10146905409334224,NaN
proportional jump,0.10178030886049973,NaN
proportional jump,0.10209156362765721,NaN
proportional jump,0.10240281839481472,NaN
proportional jump,0.1027140731619722,NaN
proportional jump,0.10302532792912969,NaN
proportional jump,0.10333658269628718,NaN
proportional jump,0.10364783746344468,NaN
proportional jump,0.10395909223060217,NaN
proportional jump,0.10427034699775965,NaN
proportional jump,0.10458160176491715,NaN
proportional jump,0.10489285653207464,NaN
proportional jump,0.10520411129923213,NaN
proportional jump,0.10551536606638963,NaN
proportional jump,0.10582662083354712,NaN
proportional jump,0.1061378756007046,NaN
proportional jump,0.1064491303678621,NaN
proportional jump,0.10676038513501959,NaN
proportional jump,0.10707163990217708,NaN
proportional jump,0.10738289466933457,NaN
proportional jump,0.10769414943649207,NaN
proportional jump,0.10800540420364955,NaN
proportional jump,0.10831665897080704,NaN
proportional jump,0.10862791373796454,NaN
proportional jump,0.10893916850512203,NaN
proportional jump,0.10925042327227952,NaN
proportional jump,0.10956167803943702,103.22600822348211
proportional jump,0.1098729328065945,NaN
proportional jump,0.110184187573752,NaN
proportional jump,0.1104954423409095,NaN
proportional jump,0.11080669710806698,NaN
proportional jump,0.11111795187522447,NaN
proportional jump,0.11142920664238196,NaN
proportional jump,0.11174046140953946,NaN
proportional jump,0.11205171617669694,NaN
proportional jump,0.11236297094385443,NaN
proportional jump,0.11267422571101193,NaN
proportional jump,0.11298548047816942,NaN
proportional jump,0.11329673524532691,NaN
proportional jump,0.11360799001248441,NaN
proportional jump,0.1139192447796419,NaN
proportional jump,0.11423049954679938,NaN
proportional jump,0.11454175431395688,NaN
proportional jump,0.11485300908111437,NaN
proportional jump,0.11516426384827186,NaN
proportional jump,0.11547551861542935,NaN
proportional jump,0.11578677338258685,NaN
proportional jump,0.11609802814974433,NaN
proportional jump,0.11640928291690182,NaN
proportional jump,0.11672053768405932,NaN
proportional jump,0.11703179245121681,NaN
proportional jump,0.1173430472183743,NaN
proportional jump,0.1176543019855318,NaN
proportional jump,0.11796555675268929,NaN
proportional jump,0.11827681151984677,NaN
proportional jump,0.11858806628700427,NaN
proportional jump,0.11889932105416176,NaN
proportional jump,0.11921057582131925,NaN
proportional jump,0.11952183058847674,NaN
proportional jump,0.11983308535563424,NaN
proportional jump,0.12014434012279172,NaN
proportional jump,0.12045559488994921,NaN
proportional jump,0.12076684965710671,NaN
proportional jump,0.1210781044242642,NaN
proportional jump,0.12138935919142169,NaN
proportional jump,0.12170061395857919,NaN
proportional jump,0.12201186872573667,NaN
proportional jump,0.12232312349289416,NaN
proportional jump,0.12263437826005166,NaN
proportional jump,0.12294563302720915,NaN
proportional jump,0.12325688779436664,NaN
proportional jump,0.12356814256152414,NaN
proportional jump,0.12387939732868163,NaN
proportional jump,0.12419065209583911,NaN
proportional jump,0.1245019068629966,NaN
proportional jump,0.1248131616301541,NaN
proportional jump,0.1251244163973116,NaN
proportional jump,0.12543567116446908,NaN
proportional jump,0.12574692593162656,NaN
proportional jump,0.12605818069878405,NaN
proportional jump,0.12636943546594157,NaN
proportional jump,0.12668069023309905,NaN
proportional jump,0.12699194500025654,NaN
proportional jump,0.12730319976741403,NaN
proportional jump,0.12761445453457151,NaN
proportional jump,0.127925709301729,NaN
proportional jump,0.12823696406888652,NaN
proportional jump,0.128548218836044,NaN
proportional jump,0.1288594736032015,NaN
proportional jump,0.12917072837035898,NaN
proportional jump,0.12948198313751647,NaN
proportional jump,0.12979323790467395,NaN
proportional jump,0.13010449267183144,NaN
proportional jump,0.13041574743898895,NaN
proportional jump,0.13072700220614644,NaN
proportional jump,0.13103825697330393,NaN
proportional jump,0.13134951174046142,NaN
proportional jump,0.1316607665076189,NaN
proportional jump,0.1319720212747764,NaN
proportional jump,0.1322832760419339,NaN
proportional jump,0.1325945308090914,NaN
proportional jump,0.13290578557624888,NaN
proportional jump,0.13321704034340637,NaN
proportional jump,0.13352829511056385,NaN
proportional jump,0.13383954987772134,NaN
proportional jump,0.13415080464487886,NaN
proportional jump,0.13446205941203634,NaN
proportional jump,0.13477331417919383,NaN
proportional jump,0.13508456894635132,NaN
proportional jump,0.1353958237135088,NaN
proportional jump,0.1357070784806663,NaN
proportional jump,0.13601833324782378,NaN
proportional jump,0.1363295880149813,NaN
proportional jump,0.13664084278213878,NaN
proportional jump,0.13695209754929627,NaN
proportional jump,0.13726335231645376,NaN
proportional jump,0.13757460708361124,NaN
proportional jump,0.13788586185076873,NaN
proportional jump,0.13819711661792625,NaN
proportional jump,0.13850837138508373,NaN
proportional jump,0.13881962615224122,NaN
proportional jump,0.1391308809193987,NaN
proportional jump,0.1394421356865562,NaN
proportional jump,0.13975339045371368,NaN
proportional jump,0.14006464522087117,NaN
proportional jump,0.14037589998802869,NaN
proportional jump,0.14068715475518617,NaN
proportional jump,0.14099840952234366,NaN
proportional jump,0.14130966428950115,NaN
proportional jump,0.14162091905665863,NaN
proportional jump,0.14193217382381612,NaN
proportional jump,0.14224342859097364,NaN
proportional jump,0.14255468335813112,NaN
proportional jump,0.1428659381252886,NaN
proportional jump,0.1431771928924461,NaN
proportional jump,0.14348844765960359,NaN
proportional jump,0.14379970242676107,NaN
proportional jump,0.14411095719391856,NaN
proportional jump,0.14442221196107607,NaN
proportional jump,0.14473346672823356,NaN
proportional jump,0.14504472149539105,NaN
proportional jump,0.14535597626254854,NaN
proportional jump,0.14566723102970602,NaN
proportional jump,0.1459784857968635,NaN
proportional jump,0.14628974056402103,NaN
proportional jump,0.1466009953311785,NaN
proportional jump,0.146912250098336,NaN
proportional jump,0.1472235048654935,NaN
proportional jump,0.14753475963265097,NaN
proportional jump,0.14784601439980846,NaN
proportional jump,0.14815726916696595,NaN
proportional jump,0.14846852393412346,NaN
proportional jump,0.14877977870128095,NaN
proportional jump,0.14909103346843844,NaN
proportional jump,0.14940228823559593,NaN
proportional jump,0.1497135430027534,NaN
proportional jump,0.1500247977699109,NaN
proportional jump,0.15033605253706842,NaN
proportional jump,0.1506473073042259,NaN
proportional jump,0.1509585620713834,NaN
proportional jump,0.15126981683854088,NaN
proportional jump,0.15158107160569836,NaN
proportional jump,0.15189232637285585,NaN
proportional jump,0.15220358114001334,NaN
proportional jump,0.15251483590717085,NaN
proportional jump,0.15282609067432834,NaN
proportional jump,0.15313734544148583,NaN
proportional jump,0.15344860020864332,NaN
proportional jump,0.1537598549758008,NaN
proportional jump,0.1540711097429583,NaN
proportional jump,0.1543823645101158,NaN
proportional jump,0.1546936192772733,NaN
proportional jump,0.15500487404443078,NaN
proportional jump,0.15531612881158827,NaN
proportional jump,0.15562738357874575,NaN
proportional jump,0.15593863834590324,NaN
proportional jump,0.15624989311306073,NaN
proportional jump,0.15656114788021824,NaN
proportional jump,0.15687240264737573,NaN
proportional jump,0.15718365741453322,NaN
proportional jump,0.1574949121816907,NaN
proportional jump,0.1578061669488482,NaN
proportional jump,0.15811742171600568,NaN
proportional jump,0.1584286764831632,NaN
proportional jump,0.15873993125032068,NaN
proportional jump,0.15905118601747817,NaN
proportional jump,0.15936244078463566,NaN
proportional jump,0.15967369555179314,NaN
proportional jump,0.15998495031895063,NaN
proportional jump,0.16029620508610812,NaN
proportional jump,0.16060745985326563,NaN
proportional jump,0.16091871462042312,NaN
proportional jump,0.1612299693875806,NaN
proportional jump,0.1615412241547381,NaN
proportional jump,0.16185247892189558,NaN
proportional jump,0.16216373368905307,NaN
proportional jump,0.16247498845621058,NaN
proportional jump,0.16278624322336807,NaN
proportional jump,0.16309749799052556,NaN
proportional jump,0.16340875275768305,NaN
proportional jump,0.16372000752484053,NaN
proportional jump,0.16403126229199802,NaN
proportional jump,0.1643425170591555,NaN
proportional jump,0.16465377182631302,NaN
proportional jump,0.1649650265934705,NaN
proportional jump,0.165276281360628,NaN
proportional jump,0.16558753612778548,NaN
proportional jump,0.16589879089494297,NaN
proportional jump,0.16621004566210046,NaN
proportional jump,0.16652130042925797,NaN
proportional jump,0.16683255519641546,NaN
proportional jump,0.16714380996357295,NaN
proportional jump,0.16745506473073044,NaN
proportional jump,0.16776631949788792,NaN
proportional jump,0.1680775742650454,NaN
proportional jump,0.1683888290322029,NaN
proportional jump,0.1687000837993604,NaN
proportional jump,0.1690113385665179,NaN
proportional jump,0.1693225933336754,NaN
proportional jump,0.16963384810083287,NaN
proportional jump,0.16994510286799036,NaN
proportional jump,0.17025635763514785,NaN
proportional jump,0.17056761240230536,NaN
proportional jump,0.17087886716946285,NaN
proportional jump,0.17119012193662034,NaN
proportional jump,0.17150137670377782,NaN
proportional jump,0.1718126314709353,NaN
proportional jump,0.1721238862380928,NaN
proportional jump,0.1724351410052503,NaN
proportional jump,0.1727463957724078,NaN
proportional jump,0.1730576505395653,NaN
proportional jump,0.17336890530672278,NaN
proportional jump,0.17368016007388026,NaN
proportional jump,0.17399141484103775,NaN
proportional jump,0.17430266960819524,NaN
proportional jump,0.17461392437535275,NaN
proportional jump,0.17492517914251024,NaN
proportional jump,0.17523643390966773,NaN
proportional jump,0.17554768867682521,NaN
proportional jump,0.1758589434439827,NaN
proportional jump,0.1761701982111402,NaN
proportional jump,0.17648145297829768,NaN
proportional jump,0.1767927077454552,NaN
proportional jump,0.17710396251261268,NaN
proportional jump,0.17741521727977017,NaN
proportional jump,0.17772647204692765,NaN
proportional jump,0.17803772681408514,NaN
proportional jump,0.17834898158124263,NaN
proportional jump,0.17866023634840014,NaN
proportional jump,0.17897149111555763,NaN
proportional jump,0.17928274588271512,NaN
proportional jump,0.1795940006498726,NaN
proportional jump,0.1799052554170301,NaN
proportional jump,0.18021651018418758,NaN
proportional jump,0.18052776495134507,NaN
proportional jump,0.18083901971850258,NaN
proportional jump,0.18115027448566007,NaN
proportional jump,0.18146152925281755,NaN
proportional jump,0.18177278401997504,NaN
proportional jump,0.18208403878713253,NaN
proportional jump,0.18239529355429002,NaN
proportional jump,0.18270654832144753,NaN
proportional jump,0.18301780308860502,NaN
proportional jump,0.1833290578557625,NaN
proportional jump,0.18364031262292,NaN
proportional jump,0.18395156739007748,NaN
proportional jump,0.18426282215723497,NaN
proportional jump,0.18457407692439246,NaN
proportional jump,0.18488533169154997,NaN
proportional jump,0.18519658645870746,NaN
proportional jump,0.18550784122586494,NaN
proportional jump,0.18581909599302243,NaN
proportional jump,0.18613035076017992,NaN
proportional jump,0.1864416055273374,NaN
proportional jump,0.18675286029449492,NaN
proportional jump,0.1870641150616524,NaN
proportional jump,0.1873753698288099,NaN
proportional jump,0.18768662459596738,NaN
proportional jump,0.18799787936312487,NaN
proportional jump,0.18830913413028236,NaN
proportional jump,0.18862038889743987,NaN
proportional jump,0.18893164366459736,NaN
proportional jump,0.18924289843175485,NaN
proportional jump,0.18955415319891233,NaN
proportional jump,0.18986540796606982,NaN
proportional jump,0.1901766627332273,NaN
proportional jump,0.1904879175003848,NaN
proportional jump,0.1907991722675423,NaN
proportional jump,0.1911104270346998,NaN
proportional jump,0.19142168180185729,NaN
proportional jump,0.19173293656901477,NaN
proportional jump,0.19204419133617226,NaN
proportional jump,0.19235544610332975,NaN
proportional jump,0.19266670087048726,NaN
proportional jump,0.19297795563764475,NaN
proportional jump,0.19328921040480224,NaN
proportional jump,0.19360046517195972,NaN
proportional jump,0.1939117199391172,NaN
proportional jump,0.1942229747062747,NaN
proportional jump,0.19453422947343219,NaN
proportional jump,0.1948454842405897,NaN
proportional jump,0.1951567390077472,NaN
proportional jump,0.19546799377490467,NaN
proportional jump,0.19577924854206216,NaN
proportional jump,0.19609050330921965,NaN
proportional jump,0.19640175807637714,NaN
proportional jump,0.19671301284353465,NaN
proportional jump,0.19702426761069214,NaN
proportional jump,0.19733552237784963,NaN
proportional jump,0.1976467771450071,NaN
proportional jump,0.1979580319121646,NaN
proportional jump,0.1982692866793221,NaN
proportional jump,0.19858054144647957,NaN
proportional jump,0.1988917962136371,NaN
proportional jump,0.19920305098079458,NaN
proportional jump,0.19951430574795206,NaN
proportional jump,0.19982556051510955,NaN
proportional jump,0.20013681528226704,NaN
proportional jump,0.20044807004942453,NaN
proportional jump,0.20075932481658204,NaN
proportional jump,0.20107057958373953,NaN
proportional jump,0.20138183435089702,NaN
proportional jump,0.2016930891180545,NaN
proportional jump,0.202004343885212,NaN
proportional jump,0.20231559865236948,NaN
proportional jump,0.20262685341952696,NaN
proportional jump,0.20293810818668448,NaN
proportional jump,0.20324936295384197,NaN
proportional jump,0.20356061772099945,NaN
proportional jump,0.20387187248815694,NaN
proportional jump,0.20418312725531443,NaN
proportional jump,0.20449438202247192,NaN
proportional jump,0.20480563678962943,NaN
proportional jump,0.20511689155678692,NaN
proportional jump,0.2054281463239444,NaN
proportional jump,0.2057394010911019,NaN
proportional jump,0.20605065585825938,NaN
proportional jump,0.20636191062541687,NaN
proportional jump,0.20667316539257435,NaN
proportional jump,0.20698442015973187,NaN
proportional jump,0.20729567492688936,NaN
proportional jump,0.20760692969404684,NaN
proportional jump,0.20791818446120433,NaN
proportional jump,0.20822943922836182,NaN
proportional jump,0.2085406939955193,NaN
proportional jump,0.20885194876267682,NaN
proportional jump,0.2091632035298343,NaN
proportional jump,0.2094744582969918,NaN
proportional jump,0.20978571306414928,NaN
proportional jump,0.21009696783130677,NaN
proportional jump,0.21040822259846426,NaN
proportional jump,0.21071947736562174,NaN
proportional jump,0.21103073213277926,NaN
proportional jump,0.21134198689993675,NaN
proportional jump,0.21165324166709423,NaN
proportional jump,0.21196449643425172,NaN
proportional jump,0.2122757512014092,NaN
proportional jump,0.2125870059685667,NaN
proportional jump,0.2128982607357242,NaN
proportional jump,0.2132095155028817,NaN
proportional jump,0.21352077027003918,NaN
proportional jump,0.21383202503719667,NaN
proportional jump,0.21414327980435416,NaN
proportional jump,0.21445453457151165,NaN
proportional jump,0.21476578933866913,NaN
proportional jump,0.21507704410582665,NaN
proportional jump,0.21538829887298414,NaN
proportional jump,0.21569955364014162,NaN
proportional jump,0.2160108084072991,NaN
proportional jump,0.2163220631744566,NaN
proportional jump,0.21663331794161408,NaN
proportional jump,0.2169445727087716,NaN
proportional jump,0.2172558274759291,NaN
proportional jump,0.21756708224308657,NaN
proportional jump,0.21787833701024406,NaN
proportional jump,0.21818959177740155,NaN
proportional jump,0.21850084654455904,NaN
proportional jump,0.21881210131171652,NaN
proportional jump,0.21912335607887404,NaN
proportional jump,0.21943461084603152,NaN
proportional jump,0.219745865613189,NaN
proportional jump,0.2200571203803465,NaN
proportional jump,0.220368375147504,NaN
proportional jump,0.22067962991466147,NaN
proportional jump,0.220990884681819,NaN
proportional jump,0.22130213944897648,NaN
proportional jump,0.22161339421613396,NaN
proportional jump,0.22192464898329145,NaN
